mls_id,url,address,price,baths,beds,dens,street,neighbourhood,city,property_type,date_scraped,latitude,longitude
C8028942,https://toronto.listing.ca/40-homewood-ave-1811.C8028942.htm#42-3h,40 Homewood Ave 1811,319000,1,0,0,Homewood Ave,Cabbagetown-South St. James Town,Toronto,condo_apartment,2024-01-30,43.66422685,-79.375525406
C8028906,https://toronto.listing.ca/840-st-clair-ave-519.C8028906.htm#42-3i,840 St Clair Ave 519,750000,2,2,0,St Clair Ave,Oakwood Village,Toronto,condo_apartment,2024-01-30,43.680638,-79.431839
C8028886,https://toronto.listing.ca/181-wynford-dr-711.C8028886.htm#42-3j,181 Wynford Dr 711,749000,2,2,0,Wynford Dr,Banbury-Don Mills,Toronto,condo_apartment,2024-01-30,43.7250886,-79.3260777
C8028868,https://toronto.listing.ca/88-sheppard-ave-2604.C8028868.htm#42-3k,88 Sheppard Ave 2604,998800,2,2,1,Sheppard Ave,Willowdale East,Toronto,condo_apartment,2024-01-30,43.7605955,-79.4157242
C8028854,https://toronto.listing.ca/55-avenue-rd-406.C8028854.htm#42-3l,55 Avenue Rd 406,1975000,3,2,0,Avenue Rd,Annex,Toronto,condo_apartment,2024-01-30,43.671154,-79.394998
C8028834,https://toronto.listing.ca/403-church-st-2812.C8028834.htm#42-3m,403 Church St 2812,1149000,2,3,0,Church St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.6667215,-79.380543033
C8028828,https://toronto.listing.ca/1-yorkville-ave-4909.C8028828.htm#42-3n,1 Yorkville Ave 4909,1999900,2,2,1,Yorkville Ave,Annex,Toronto,condo_apartment,2024-01-30,43.67160525,-79.387684436
C8028794,https://toronto.listing.ca/5785-yonge-st-505.C8028794.htm#42-3o,5785 Yonge St 505,679900,2,2,1,Yonge St,Newtonbrook East,Toronto,condo_apartment,2024-01-30,43.7836807,-79.41530612
C8028776,https://toronto.listing.ca/360-bloor-st-213.C8028776.htm#42-3p,360 Bloor St 213,1429000,3,2,1,Bloor St,Rosedale-Moore Park,Toronto,condo_apartment,2024-01-30,43.6721777,-79.3783574
C8028662,https://toronto.listing.ca/20-forest-manor-rd-103.C8028662.htm#42-3q,20 Forest Manor Rd 103,439000,1,1,0,Forest Manor Rd,Henry Farm,Toronto,condo_apartment,2024-01-30,43.7695597,-79.3437328
C8028622,https://toronto.listing.ca/158-front-st-410.C8028622.htm#42-3r,158 Front St 410,799900,2,2,0,Front St,Waterfront Communities C8,Toronto,condo_apartment,2024-01-30,43.65145205,-79.362007893
C8028602,https://toronto.listing.ca/608-richmond-st-618.C8028602.htm#42-3s,608 Richmond St 618,998800,2,2,0,Richmond St,Niagara,Toronto,condo_apartment,2024-01-30,43.646841,-79.402888
C8028488,https://toronto.listing.ca/550-queens-quay-525.C8028488.htm#42-3t,550 Queens Quay 525,925000,2,2,0,Queens Quay,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6369815,-79.3964645
C8028480,https://toronto.listing.ca/377-madison-ave-401.C8028480.htm#42-3u,377 Madison Ave 401,635000,1,1,0,Madison Ave,Casa Loma,Toronto,condo_apartment,2024-01-30,43.67718166666667,-79.40661733333333
C8028472,https://toronto.listing.ca/38-niagara-st-211.C8028472.htm#42-3v,38 Niagara St 211,949000,2,2,0,Niagara St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.642174,-79.401578
C8028438,https://toronto.listing.ca/19-grand-trunk-cres.C8028438.htm#42-3w,19 Grand Trunk Cres,1150000,2,2,0,Grand Trunk Cres,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.641612,-79.382602
C8028398,https://toronto.listing.ca/31-tippett-rd-459.C8028398.htm#42-3x,31 Tippett Rd 459,664900,2,2,1,Tippett Rd,Clanton Park,Toronto,condo_apartment,2024-01-30,43.733521,-79.445902
C8028372,https://toronto.listing.ca/139-merton-st-229.C8028372.htm#42-3y,139 Merton St 229,795000,2,1,1,Merton St,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.6967588,-79.3917962
C8028346,https://toronto.listing.ca/1657-bathurst-st-4a.C8028346.htm#42-3z,1657 Bathurst St 4A,1079000,2,3,0,Bathurst St,Forest Hill South,Toronto,condo_apartment,2024-01-30,43.6941816,-79.4225843
C8028316,https://toronto.listing.ca/5-sheppard-ave-2722.C8028316.htm#42-40,5 Sheppard Ave 2722,949000,2,2,0,Sheppard Ave,Willowdale East,Toronto,condo_apartment,2024-01-30,43.7613934,-79.409891872
C8028268,https://toronto.listing.ca/1-king-st-2402.C8028268.htm#42-41,1 King St 2402,478000,1,0,1,King St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.649016,-79.378048
C8028256,https://toronto.listing.ca/900-mount-pleasant-rd-308.C8028256.htm#42-42,900 Mount Pleasant Rd 308,975000,2,2,1,Mount Pleasant Rd,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.7117356,-79.3919084
C8028182,https://toronto.listing.ca/77-harbour-sq-811.C8028182.htm#42-43,77 Harbour Sq 811,875000,1,1,0,Harbour Sq,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6398894,-79.3795913
W8028088,https://toronto.listing.ca/1-rowntree-rd-612.W8028088.htm#42-44,1 Rowntree Rd 612,624999,2,2,1,Rowntree Rd,Mount Olive-Silverstone-Jamestown,Toronto,condo_apartment,2024-01-30,43.7512203,-79.583067434
E8028076,https://toronto.listing.ca/10-guildwood-pkwy-424.E8028076.htm#42-45,10 Guildwood Pkwy 424,1050000,2,2,1,Guildwood Pkwy,Guildwood,Toronto,condo_apartment,2024-01-30,43.7490467,-79.2045926
C8028124,https://toronto.listing.ca/150-heath-st-703.C8028124.htm#42-46,150 Heath St 703,2299000,3,2,0,Heath St,Casa Loma,Toronto,condo_apartment,2024-01-30,43.6917856,-79.3866069
C8028122,https://toronto.listing.ca/38-grenville-st-ph4506.C8028122.htm#42-47,38 Grenville St Ph4506,1650000,2,2,0,Grenville St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.661667,-79.386005
C8028108,https://toronto.listing.ca/25-carlton-st-1401.C8028108.htm#42-48,25 Carlton St 1401,399000,1,0,0,Carlton St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.66119175,-79.38051737
C8028086,https://toronto.listing.ca/151-dan-leckie-way-352.C8028086.htm#42-49,151 Dan Leckie Way 352,1160000,2,2,2,Dan Leckie Way,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.639821,-79.397774368
C8028058,https://toronto.listing.ca/205-manning-ave-309.C8028058.htm#42-4a,205 Manning Ave 309,849000,2,2,0,Manning Ave,Trinity-Bellwoods,Toronto,condo_apartment,2024-01-30,43.65159455,-79.410679614
W8028034,https://toronto.listing.ca/36-zorra-st-521.W8028034.htm#42-4b,36 Zorra St 521,569900,1,2,0,Zorra St,Islington-City Centre West,Toronto,condo_apartment,2024-01-30,43.61981758182381,-79.52161487258557
W8028030,https://toronto.listing.ca/50-george-butchart-dr-808.W8028030.htm#42-4c,50 George Butchart Dr 808,669900,2,2,0,George Butchart Dr,Downsview-Roding-CFB,Toronto,condo_apartment,2024-01-30,43.735856,-79.48376
E8027998,https://toronto.listing.ca/90-broadview-ave-905.E8027998.htm#42-4d,90 Broadview Ave 905,1288000,2,2,0,Broadview Ave,South Riverdale,Toronto,condo_apartment,2024-01-30,43.657927,-79.3496263
C8027996,https://toronto.listing.ca/18-graydon-hall-dr-1107.C8027996.htm#42-4e,18 Graydon Hall Dr 1107,549999,1,1,0,Graydon Hall Dr,Parkwoods-Donalda,Toronto,condo_apartment,2024-01-30,43.762667,-79.346456
E8027964,https://toronto.listing.ca/2500-bridletowne-circ-401.E8027964.htm#42-4f,2500 Bridletowne Circ 401,499000,1,2,0,Bridletowne Circ,L'Amoreaux,Toronto,condo_apartment,2024-01-30,43.8013045,-79.317807811
C8027968,https://toronto.listing.ca/15-northtown-way-2529.C8027968.htm#42-4g,15 Northtown Way 2529,708000,2,1,1,Northtown Way,Willowdale East,Toronto,condo_apartment,2024-01-30,43.7750125,-79.413031269
C8027954,https://toronto.listing.ca/17-dundonald-st-sph1702.C8027954.htm#42-4h,17 Dundonald St Sph1702,668800,1,1,0,Dundonald St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.666037,-79.38356
C8027940,https://toronto.listing.ca/95-mcmahon-dr-3505.C8027940.htm#42-4i,95 Mcmahon Dr 3505,897000,2,2,0,Mcmahon Dr,Bayview Village,Toronto,condo_apartment,2024-01-30,43.766825,-79.372025
E8027910,https://toronto.listing.ca/18-mondeo-dr-1324.E8027910.htm#42-4j,18 Mondeo Dr 1324,529900,1,1,1,Mondeo Dr,Dorset Park,Toronto,condo_apartment,2024-01-30,43.76483455,-79.28809319999999
C8027882,https://toronto.listing.ca/1055-bay-st-1801.C8027882.htm#42-4k,1055 Bay St 1801,780000,1,2,1,Bay St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.666815,-79.3875312
C8027850,https://toronto.listing.ca/27-bathurst-st-412w.C8027850.htm#42-4l,27 Bathurst St 412W,480000,1,0,0,Bathurst St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.641411,-79.401552
C8027848,https://toronto.listing.ca/585-bloor-st-1522.C8027848.htm#42-4m,585 Bloor St 1522,998000,2,2,0,Bloor St,North St. James Town,Toronto,condo_apartment,2024-01-30,43.6647119,-79.412555
C8027802,https://toronto.listing.ca/195-redpath-ave-3412.C8027802.htm#42-4n,195 Redpath Ave 3412,650000,2,2,0,Redpath Ave,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.71036160128343,-79.3936673967912
W8027660,https://toronto.listing.ca/234-albion-rd-1411.W8027660.htm#42-4o,234 Albion Rd 1411,449900,2,2,1,Albion Rd,Elms-Old Rexdale,Toronto,condo_apartment,2024-01-30,43.7211485,-79.544159134
W8027646,https://toronto.listing.ca/10-markbrook-lane-405.W8027646.htm#42-4p,10 Markbrook Lane 405,599900,2,2,0,Markbrook Lane,Mount Olive-Silverstone-Jamestown,Toronto,condo_apartment,2024-01-30,43.7586196,-79.5891609
E8027726,https://toronto.listing.ca/18-mondeo-dr-735.E8027726.htm#42-4q,18 Mondeo Dr 735,599000,2,2,0,Mondeo Dr,Dorset Park,Toronto,condo_apartment,2024-01-30,43.76483455,-79.28809319999999
E8027662,https://toronto.listing.ca/410-mclevin-ave-410.E8027662.htm#42-4r,410 Mclevin Ave 410,499900,2,2,0,Mclevin Ave,Malvern,Toronto,condo_apartment,2024-01-30,43.809478672435134,-79.22150690610086
E8027582,https://toronto.listing.ca/100-scottfield-dr-709.E8027582.htm#42-4s,100 Scottfield Dr 709,385000,1,1,1,Scottfield Dr,Agincourt North,Toronto,condo_apartment,2024-01-30,43.8103865,-79.253723633
E8027552,https://toronto.listing.ca/36-lee-centre-dr-1711.E8027552.htm#42-4t,36 Lee Centre Dr 1711,549900,1,2,0,Lee Centre Dr,Woburn,Toronto,condo_apartment,2024-01-30,43.7816245,-79.247376168
C8027684,https://toronto.listing.ca/30-canterbury-pl-1707.C8027684.htm#42-4u,30 Canterbury Pl 1707,758888,2,2,0,Canterbury Pl,Willowdale West,Toronto,condo_apartment,2024-01-30,43.7733381,-79.4152615
E8027518,https://toronto.listing.ca/225-village-green-sq-2009.E8027518.htm#42-4v,225 Village Green Sq 2009,588000,1,1,0,Village Green Sq,Agincourt South-Malvern West,Toronto,condo_apartment,2024-01-30,43.7779339,-79.2820034
E8027476,https://toronto.listing.ca/1285-queen-st-416.E8027476.htm#42-4w,1285 Queen St 416,925000,2,2,1,Queen St,The Beaches,Toronto,condo_apartment,2024-01-30,43.641323,-79.431999
E8027466,https://toronto.listing.ca/135-village-green-sq-2216.E8027466.htm#42-4x,135 Village Green Sq 2216,620000,1,1,1,Village Green Sq,Agincourt South-Malvern West,Toronto,condo_apartment,2024-01-30,43.7778723,-79.2807506
W8027454,https://toronto.listing.ca/340-dixon-rd-2108.W8027454.htm#42-4y,340 Dixon Rd 2108,399000,1,2,0,Dixon Rd,Kingsview Village-The Westway,Toronto,condo_apartment,2024-01-30,43.69606285,-79.554118548
C8027442,https://toronto.listing.ca/50-ordnance-st-809.C8027442.htm#42-4z,50 Ordnance St 809,675000,1,1,0,Ordnance St,Niagara,Toronto,condo_apartment,2024-01-30,43.639732,-79.409639677
C8027408,https://toronto.listing.ca/2756-old-leslie-st-916.C8027408.htm#42-50,2756 Old Leslie St 916,898000,2,2,1,Old Leslie St,Bayview Village,Toronto,condo_apartment,2024-01-30,43.7693713,-79.366418
W8027244,https://toronto.listing.ca/10-martha-eaton-way-1111.W8027244.htm#42-51,10 Martha Eaton Way 1111,648000,2,3,0,Martha Eaton Way,Brookhaven-Amesbury,Toronto,condo_apartment,2024-01-30,43.696596,-79.4900696
W8027224,https://toronto.listing.ca/2000-islington-ave-ph8.W8027224.htm#42-52,2000 Islington Ave Ph8,1099000,2,2,0,Islington Ave,Kingsview Village-The Westway,Toronto,condo_apartment,2024-01-30,43.697312,-79.548516968
E8027252,https://toronto.listing.ca/1883-mcnicoll-ave-719.E8027252.htm#42-53,1883 Mcnicoll Ave 719,618000,2,2,0,Mcnicoll Ave,Steeles,Toronto,condo_apartment,2024-01-30,43.811949,-79.3021061
C8027348,https://toronto.listing.ca/120-homewood-ave-2705.C8027348.htm#42-54,120 Homewood Ave 2705,599900,1,1,0,Homewood Ave,North St. James Town,Toronto,condo_apartment,2024-01-30,43.6666917,-79.37621984
C8027232,https://toronto.listing.ca/21-balmuto-st-304.C8027232.htm#42-55,21 Balmuto St 304,668000,1,1,0,Balmuto St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.6691531,-79.3874975
C8027222,https://toronto.listing.ca/1121-bay-st-707.C8027222.htm#42-56,1121 Bay St 707,1098000,2,2,0,Bay St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.668045,-79.388387713
C8027216,https://toronto.listing.ca/33-harbour-sq-3239.C8027216.htm#42-57,33 Harbour Sq 3239,659000,1,1,1,Harbour Sq,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6406828,-79.3769999
C8027210,https://toronto.listing.ca/111-elizabeth-st-806.C8027210.htm#42-58,111 Elizabeth St 806,995000,2,2,1,Elizabeth St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.6550053,-79.3848292
W8027016,https://toronto.listing.ca/2119-lake-shore-blvd-412.W8027016.htm#42-59,2119 Lake Shore Blvd 412,699000,1,1,1,Lake Shore Blvd,Mimico,Toronto,condo_apartment,2024-01-30,43.62789025,-79.47809252
W8026908,https://toronto.listing.ca/270-scarlett-rd-901.W8026908.htm#42-5a,270 Scarlett Rd 901,719900,2,2,0,Scarlett Rd,Rockcliffe-Smythe,Toronto,condo_apartment,2024-01-30,43.6772701,-79.5068667
W8026888,https://toronto.listing.ca/185-legion-rd-1908.W8026888.htm#42-5b,185 Legion Rd 1908,700000,2,2,1,Legion Rd,Mimico,Toronto,condo_apartment,2024-01-30,43.62463895,-79.488496646
E8027036,https://toronto.listing.ca/20-gilder-dr-ph07.E8027036.htm#42-5c,20 Gilder Dr Ph07,565000,2,3,0,Gilder Dr,Eglinton East,Toronto,condo_apartment,2024-01-30,43.7364983,-79.2579931
C8027170,https://toronto.listing.ca/101-peter-street-st-3001.C8027170.htm#42-5d,101 Peter Street St 3001,639000,1,1,0,Peter Street St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6475282,-79.3927986
C8027166,https://toronto.listing.ca/30-grand-trunk-cres-302.C8027166.htm#42-5e,30 Grand Trunk Cres 302,894900,2,2,1,Grand Trunk Cres,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.642244,-79.3829356
C8027148,https://toronto.listing.ca/70-queens-wharf-rd-2612.C8027148.htm#42-5f,70 Queens Wharf Rd 2612,1138000,2,3,0,Queens Wharf Rd,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.638578,-79.399366
C8027118,https://toronto.listing.ca/45-charles-st-1103.C8027118.htm#42-5g,45 Charles St 1103,499000,1,0,0,Charles St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.668964,-79.384105
C8027086,https://toronto.listing.ca/1000-sheppard-ave-308.C8027086.htm#42-5h,1000 Sheppard Ave 308,529000,2,2,0,Sheppard Ave,Bathurst Manor,Toronto,condo_apartment,2024-01-30,43.7511407,-79.4598405
C8027084,https://toronto.listing.ca/30-ordnance-st-1407.C8027084.htm#42-5i,30 Ordnance St 1407,739000,2,2,0,Ordnance St,Niagara,Toronto,condo_apartment,2024-01-30,43.6394745,-79.409099146
C8027052,https://toronto.listing.ca/160-vanderhoof-ave-1105.C8027052.htm#42-5j,160 Vanderhoof Ave 1105,838000,2,2,0,Vanderhoof Ave,Leaside,Toronto,condo_apartment,2024-01-30,43.7143306,-79.3527684
C8027022,https://toronto.listing.ca/151-dan-leckie-way-307.C8027022.htm#42-5k,151 Dan Leckie Way 307,699000,2,2,0,Dan Leckie Way,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.639821,-79.397774368
C8026890,https://toronto.listing.ca/45-charles-st-4702.C8026890.htm#42-5l,45 Charles St 4702,928000,2,2,0,Charles St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.668964,-79.384105
C8026812,https://toronto.listing.ca/50-forest-manor-rd-2101.C8026812.htm#42-5m,50 Forest Manor Rd 2101,708000,2,1,1,Forest Manor Rd,Henry Farm,Toronto,condo_apartment,2024-01-30,43.7734386,-79.3447141
C8026780,https://toronto.listing.ca/30-herons-hill-way-301.C8026780.htm#42-5n,30 Herons Hill Way 301,508000,1,1,0,Herons Hill Way,Henry Farm,Toronto,condo_apartment,2024-01-30,43.7753485,-79.335223
C8026766,https://toronto.listing.ca/180-university-ave-5607.C8026766.htm#42-5o,180 University Ave 5607,1350000,1,1,0,University Ave,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.6489079,-79.3860758
C8026688,https://toronto.listing.ca/18-holmes-ave-1315.C8026688.htm#42-5p,18 Holmes Ave 1315,549000,1,1,1,Holmes Ave,Willowdale East,Toronto,condo_apartment,2024-01-30,43.77851925,-79.413248961
C8026652,https://toronto.listing.ca/5785-yonge-st-608.C8026652.htm#42-5q,5785 Yonge St 608,798000,2,2,1,Yonge St,Newtonbrook East,Toronto,condo_apartment,2024-01-30,43.7836807,-79.41530612
C8026592,https://toronto.listing.ca/197-yonge-st-1210.C8026592.htm#42-5r,197 Yonge St 1210,730000,1,1,1,Yonge St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65344055,-79.379205167
C8026560,https://toronto.listing.ca/460-adelaide-st-1131.C8026560.htm#42-5s,460 Adelaide St 1131,617999,1,1,0,Adelaide St,Moss Park,Toronto,condo_apartment,2024-01-30,43.652675,-79.366632
C8026480,https://toronto.listing.ca/5-soudan-ave-1703.C8026480.htm#42-5t,5 Soudan Ave 1703,1768000,3,3,0,Soudan Ave,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.704232,-79.397346
W8026336,https://toronto.listing.ca/1410-dupont-st-2505.W8026336.htm#42-5u,1410 Dupont St 2505,598000,1,1,1,Dupont St,Dovercourt-Wallace Emerson-Junction,Toronto,condo_apartment,2024-01-30,43.66662285,-79.44761489999999
C8026418,https://toronto.listing.ca/52-forest-manor-rd-p1-03.C8026418.htm#42-5v,52 Forest Manor Rd P1 03,578000,1,1,1,Forest Manor Rd,Henry Farm,Toronto,condo_apartment,2024-01-30,,
C8026392,https://toronto.listing.ca/19-western-battery-rd-518.C8026392.htm#42-5w,19 Western Battery Rd 518,649900,1,1,1,Western Battery Rd,Niagara,Toronto,condo_apartment,2024-01-30,43.6396751,-79.411358417
C8026344,https://toronto.listing.ca/150-fairview-mall-dr-1211.C8026344.htm#42-5x,150 Fairview Mall Dr 1211,699900,1,2,0,Fairview Mall Dr,Don Valley Village,Toronto,condo_apartment,2024-01-30,43.780047,-79.344411
C8026230,https://toronto.listing.ca/120-dallimore-circ-124.C8026230.htm#42-5y,120 Dallimore Circ 124,539000,1,1,1,Dallimore Circ,Banbury-Don Mills,Toronto,condo_apartment,2024-01-30,43.730057,-79.332332179
C8026120,https://toronto.listing.ca/8-tippett-rd-709.C8026120.htm#42-5z,8 Tippett Rd 709,728000,2,2,0,Tippett Rd,Clanton Park,Toronto,condo_apartment,2024-01-30,43.732384,-79.446637
C8026116,https://toronto.listing.ca/295-adelaide-st-418.C8026116.htm#42-60,295 Adelaide St 418,599900,1,1,0,Adelaide St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.647603,-79.39076
C8026108,https://toronto.listing.ca/200-victoria-st-1607.C8026108.htm#42-61,200 Victoria St 1607,479000,1,0,0,Victoria St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.654307,-79.378883
C8025996,https://toronto.listing.ca/458-richmond-st-806.C8025996.htm#42-62,458 Richmond St 806,589900,1,1,0,Richmond St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.65418952,-79.36617364
C8025990,https://toronto.listing.ca/33-charles-st-4404.C8025990.htm#42-63,33 Charles St 4404,1468800,2,2,1,Charles St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.668336,-79.387598
C8025970,https://toronto.listing.ca/21-nelson-st-209.C8025970.htm#42-64,21 Nelson St 209,499000,1,1,0,Nelson St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.648879,-79.388044
C8025958,https://toronto.listing.ca/15-maplewood-ave-1011.C8025958.htm#42-65,15 Maplewood Ave 1011,515900,1,1,1,Maplewood Ave,Humewood-Cedarvale,Toronto,condo_apartment,2024-01-30,43.6859464,-79.4215643
C8025946,https://toronto.listing.ca/99-foxbar-rd-501.C8025946.htm#42-66,99 Foxbar Rd 501,599000,1,1,1,Foxbar Rd,Yonge-St. Clair,Toronto,condo_apartment,2024-01-30,43.686594,-79.400463
C8025940,https://toronto.listing.ca/95-lombard-st-803.C8025940.htm#42-67,95 Lombard St 803,650000,1,2,0,Lombard St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.652137,-79.373232
C8025924,https://toronto.listing.ca/75-queens-wharf-rd-1802.C8025924.htm#42-68,75 Queens Wharf Rd 1802,765000,1,1,1,Queens Wharf Rd,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.63849825,-79.397992871
C8025902,https://toronto.listing.ca/1-bloor-st-507.C8025902.htm#42-69,1 Bloor St 507,1388888,3,2,0,Bloor St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.670105,-79.386866
W8025658,https://toronto.listing.ca/3091-dufferin-st-513.W8025658.htm#42-6a,3091 Dufferin St 513,499900,1,1,0,Dufferin St,Yorkdale-Glen Park,Toronto,condo_apartment,2024-01-30,43.71477477142857,-79.45470527142857
W8025504,https://toronto.listing.ca/5-valhalla-inn-rd-2602.W8025504.htm#42-6b,5 Valhalla Inn Rd 2602,685000,2,2,0,Valhalla Inn Rd,Islington-City Centre West,Toronto,condo_apartment,2024-01-30,43.640278,-79.559745
