mls_id,property_type,address,street,neighbourhood,city,price,baths,beds,dens,latitude,longitude,date_scraped,url
C7405018,condo_apartment,45 Charles St 1203,Charles St,Church-Yonge Corridor,Toronto,499000,1,0,0,43.668964,-79.384105,2024-01-30,https://toronto.listing.ca/45-charles-st-1203.C7405018.htm#42-nb
C7404980,condo_apartment,250 Wellington St 443,Wellington St,Waterfront Communities C1,Toronto,579900,1,1,1,43.6452451,-79.390363869,2024-01-30,https://toronto.listing.ca/250-wellington-st-443.C7404980.htm#42-nc
C7404978,condo_apartment,426 University Ave 3709,University Ave,Kensington-Chinatown,Toronto,649800,1,1,0,43.6546209,-79.3886431,2024-01-30,https://toronto.listing.ca/426-university-ave-3709.C7404978.htm#42-nd
C7404938,condo_apartment,5444 Yonge St 1803,Yonge St,Willowdale West,Toronto,1149000,2,2,0,43.77642745,-79.415766251,2024-01-30,https://toronto.listing.ca/5444-yonge-st-1803.C7404938.htm#42-ne
C7404902,condo_apartment,28 William Carson Cres 606,William Carson Cres,St. Andrew-Windfields,Toronto,1049000,2,2,1,43.7501675,-79.407259584,2024-01-30,https://toronto.listing.ca/28-william-carson-cres-606.C7404902.htm#42-nf
C7404832,condo_apartment,105 George St 703,George St,Moss Park,Toronto,610000,1,1,0,43.6645752,-79.3997156,2024-01-30,https://toronto.listing.ca/105-george-st-703.C7404832.htm#42-ng
C7404818,condo_apartment,18 Merton St 705,Merton St,Mount Pleasant West,Toronto,799000,3,2,0,43.6965164,-79.3954581,2024-01-30,https://toronto.listing.ca/18-merton-st-705.C7404818.htm#42-nh
C7404766,condo_apartment,120 Parliment St 402,Parliment St,Moss Park,Toronto,799000,2,2,0,,,2024-01-30,https://toronto.listing.ca/120-parliment-st-402.C7404766.htm#42-ni
C7404716,condo_apartment,65 Spring Garden Ave 311,Spring Garden Ave,Willowdale East,Toronto,1598000,2,2,1,43.7648228,-79.4088093,2024-01-30,https://toronto.listing.ca/65-spring-garden-ave-311.C7404716.htm#42-nj
C7404656,condo_apartment,75 Queens Wharf Rd 1511,Queens Wharf Rd,Waterfront Communities C1,Toronto,618000,1,1,0,43.63849825,-79.397992871,2024-01-30,https://toronto.listing.ca/75-queens-wharf-rd-1511.C7404656.htm#42-nk
C7404514,condo_apartment,14 York St 2801,York St,Waterfront Communities C1,Toronto,929900,2,3,0,43.64203655,-79.381614691,2024-01-30,https://toronto.listing.ca/14-york-st-2801.C7404514.htm#42-nl
C7404484,condo_apartment,1 Yorkville St 3708,Yorkville St,Annex,Toronto,869900,2,1,1,43.67160525,-79.38768443594171,2024-01-30,https://toronto.listing.ca/1-yorkville-st-3708.C7404484.htm#42-nm
C7404428,condo_apartment,25 Richmond St 1105,Richmond St,Church-Yonge Corridor,Toronto,999999,2,2,1,43.651897,-79.377577,2024-01-30,https://toronto.listing.ca/25-richmond-st-1105.C7404428.htm#42-nn
C7404388,condo_apartment,155 Dalhousie St 732,Dalhousie St,Church-Yonge Corridor,Toronto,489000,1,1,0,43.6577192,-79.3765268,2024-01-30,https://toronto.listing.ca/155-dalhousie-st-732.C7404388.htm#42-no
W8009308,condo_apartment,2300 St Clair Ave 608,St Clair Ave,Junction Area,Toronto,769800,2,2,1,43.6704831,-79.477511,2024-01-30,https://toronto.listing.ca/2300-st-clair-ave-608.W8009308.htm#42-np
W8009244,condo_apartment,36 Park Lawn Rd 705,Park Lawn Rd,Mimico,Toronto,799000,2,2,0,43.6234559,-79.484624302,2024-01-30,https://toronto.listing.ca/36-park-lawn-rd-705.W8009244.htm#42-nq
W8009168,condo_apartment,2720 Dundas St 517,Dundas St,Junction Area,Toronto,649000,1,1,0,43.6650897,-79.459724471,2024-01-30,https://toronto.listing.ca/2720-dundas-st-517.W8009168.htm#42-nr
W8009060,condo_apartment,5 Rowntree Rd 604,Rowntree Rd,Mount Olive-Silverstone-Jamestown,Toronto,649999,2,2,0,43.74948385,-79.580865654,2024-01-30,https://toronto.listing.ca/5-rowntree-rd-604.W8009060.htm#42-ns
W8008358,condo_apartment,60 Heintzman Pl 1426,Heintzman Pl,Junction Area,Toronto,749000,1,2,1,,,2024-01-30,https://toronto.listing.ca/60-heintzman-pl-1426.W8008358.htm#42-nt
W8008328,condo_apartment,39 Annie Craig Dr 1205,Annie Craig Dr,Mimico,Toronto,650000,1,1,0,43.625854,-79.478115,2024-01-30,https://toronto.listing.ca/39-annie-craig-dr-1205.W8008328.htm#42-nu
W8007946,condo_apartment,2835 Islington Ave 515,Islington Ave,Humber Summit,Toronto,519000,2,2,0,43.7483858,-79.568193,2024-01-30,https://toronto.listing.ca/2835-islington-ave-515.W8007946.htm#42-nv
W8007794,condo_apartment,225 Sherway Garderns Rd 710,Sherway Garderns Rd,Islington-City Centre West,Toronto,609000,1,1,1,,,2024-01-30,https://toronto.listing.ca/225-sherway-garderns-rd-710.W8007794.htm#42-nw
W8007768,condo_apartment,225 Sherway Gardens Rd 2010,Sherway Gardens Rd,Islington-City Centre West,Toronto,580000,1,1,1,43.6090262,-79.558282902,2024-01-30,https://toronto.listing.ca/225-sherway-gardens-rd-2010.W8007768.htm#42-nx
W8007700,condo_apartment,1928 Lakeshore W Blvd 3603,Lakeshore W Blvd,High Park-Swansea,Toronto,799000,2,2,0,43.6375463,-79.4594375,2024-01-30,https://toronto.listing.ca/1928-lakeshore-w-blvd-3603.W8007700.htm#42-ny
W8007524,condo_apartment,830 Lawrence Ave,Lawrence Ave,Yorkdale-Glen Park,Toronto,529999,1,1,0,43.71472305,-79.454413655,2024-01-30,https://toronto.listing.ca/830-lawrence-ave.W8007524.htm#42-nz
W8007440,condo_apartment,2835 Islington Ave 510,Islington Ave,Humber Summit,Toronto,589000,2,3,0,43.7483858,-79.568193,2024-01-30,https://toronto.listing.ca/2835-islington-ave-510.W8007440.htm#42-o0
W8007334,condo_apartment,2470 Eglinton Ave 608,Eglinton Ave,Beechborough-Greenbrook,Toronto,539900,2,2,1,43.6924613,-79.4683505,2024-01-30,https://toronto.listing.ca/2470-eglinton-ave-608.W8007334.htm#42-o1
W8007328,condo_apartment,45 Southport St 1504,Southport St,High Park-Swansea,Toronto,799000,2,3,0,43.640048,-79.474379,2024-01-30,https://toronto.listing.ca/45-southport-st-1504.W8007328.htm#42-o2
W7406626,condo_apartment,50 George Butchart Dr 514,George Butchart Dr,Downsview-Roding-CFB,Toronto,599999,2,2,0,43.735856,-79.48376,2024-01-30,https://toronto.listing.ca/50-george-butchart-dr-514.W7406626.htm#42-o3
W7406584,condo_apartment,1135 Royal York Rd 204,Royal York Rd,Edenbridge-Humber Valley,Toronto,719000,1,1,1,43.66019345,-79.515983464,2024-01-30,https://toronto.listing.ca/1135-royal-york-rd-204.W7406584.htm#42-o4
W7406444,condo_apartment,101 Subway Cres 509,Subway Cres,Islington-City Centre West,Toronto,579000,2,2,0,43.634842,-79.53948534,2024-01-30,https://toronto.listing.ca/101-subway-cres-509.W7406444.htm#42-o5
W7406286,condo_apartment,55 De Boers Dr 1001,De Boers Dr,York University Heights,Toronto,529000,1,1,0,43.75102385,-79.465794053,2024-01-30,https://toronto.listing.ca/55-de-boers-dr-1001.W7406286.htm#42-o6
W7406242,condo_apartment,1787 St Clair Ave 1108,St Clair Ave,Weston-Pellam Park,Toronto,815000,2,2,1,43.7169869,-79.2546806,2024-01-30,https://toronto.listing.ca/1787-st-clair-ave-1108.W7406242.htm#42-o7
W7406210,condo_apartment,105 The Queensway 3204,The Queensway,High Park-Swansea,Toronto,649000,1,1,1,43.6367934,-79.4708781,2024-01-30,https://toronto.listing.ca/105-the-queensway-3204.W7406210.htm#42-o8
W7406202,condo_apartment,716 The West Mall 1012,The West Mall,Eringate-Centennial-West Deane,Toronto,699000,2,3,1,43.6560415,-79.5711246,2024-01-30,https://toronto.listing.ca/716-the-west-mall-1012.W7406202.htm#42-o9
W7405838,condo_apartment,1926 Lake Shore Blvd 3003,Lake Shore Blvd,High Park-Swansea,Toronto,575000,1,1,0,43.635707,-79.467959,2024-01-30,https://toronto.listing.ca/1926-lake-shore-blvd-3003.W7405838.htm#42-oa
W7405810,condo_apartment,50 Thomas Riley Rd 1104,Thomas Riley Rd,Islington-City Centre West,Toronto,869000,2,2,1,43.6339398,-79.5418355,2024-01-30,https://toronto.listing.ca/50-thomas-riley-rd-1104.W7405810.htm#42-ob
W7405746,condo_apartment,1 Palace Pier Crt 2210,Palace Pier Crt,Mimico,Toronto,1290000,2,2,1,43.6314871,-79.472637956,2024-01-30,https://toronto.listing.ca/1-palace-pier-crt-2210.W7405746.htm#42-oc
W7405584,condo_apartment,30 Shorebreeze Dr 427,Shorebreeze Dr,Mimico,Toronto,709900,1,1,1,,,2024-01-30,https://toronto.listing.ca/30-shorebreeze-dr-427.W7405584.htm#42-od
C8007590,condo_apartment,10 Queens Quay Sph2406,Queens Quay,Waterfront Communities C1,Toronto,705000,1,1,0,43.6418983,-79.375745532,2024-01-30,https://toronto.listing.ca/10-queens-quay-sph2406.C8007590.htm#42-oe
W7405378,condo_apartment,30 Gibbs Rd 2709,Gibbs Rd,Islington-City Centre West,Toronto,689000,2,2,0,43.639262,-79.559627,2024-01-30,https://toronto.listing.ca/30-gibbs-rd-2709.W7405378.htm#42-of
W7405294,condo_apartment,1787 St Clair Ave 904,St Clair Ave,Weston-Pellam Park,Toronto,559900,1,1,1,43.7169869,-79.2546806,2024-01-30,https://toronto.listing.ca/1787-st-clair-ave-904.W7405294.htm#42-og
C8007468,condo_apartment,118 Merchants Wharf 608,Merchants Wharf,Waterfront Communities C8,Toronto,2580000,3,2,0,43.645303,-79.361361,2024-01-30,https://toronto.listing.ca/118-merchants-wharf-608.C8007468.htm#42-oh
W7405284,condo_apartment,60 George Butchart Dr 409,George Butchart Dr,Downsview-Roding-CFB,Toronto,499999,1,1,0,43.736561,-79.4832,2024-01-30,https://toronto.listing.ca/60-george-butchart-dr-409.W7405284.htm#42-oi
W7405268,condo_apartment,160 Kingsway Cres 418,Kingsway Cres,Kingsway South,Toronto,788000,2,1,1,43.659606,-79.5043187,2024-01-30,https://toronto.listing.ca/160-kingsway-cres-418.W7405268.htm#42-oj
W7404990,condo_apartment,2772 Keele St 708,Keele St,Downsview-Roding-CFB,Toronto,620000,2,2,2,43.72758394545455,-79.4824382090909,2024-01-30,https://toronto.listing.ca/2772-keele-st-708.W7404990.htm#42-ok
W7404792,condo_apartment,3091 Dufferin St 1005,Dufferin St,Yorkdale-Glen Park,Toronto,549900,1,1,0,43.71477477142857,-79.45470527142857,2024-01-30,https://toronto.listing.ca/3091-dufferin-st-1005.W7404792.htm#42-ol
W7404662,condo_apartment,225 Sherway Gardens Rd Ph203,Sherway Gardens Rd,Islington-City Centre West,Toronto,749900,2,2,1,43.6090262,-79.558282902,2024-01-30,https://toronto.listing.ca/225-sherway-gardens-rd-ph203.W7404662.htm#42-om
W7404600,condo_apartment,2 Old Mill Dr 303,Old Mill Dr,High Park-Swansea,Toronto,699000,1,1,0,43.64817,-79.487432,2024-01-30,https://toronto.listing.ca/2-old-mill-dr-303.W7404600.htm#42-on
W7404596,condo_apartment,30 Shore Breeze Dr 912,Shore Breeze Dr,Mimico,Toronto,645000,1,1,0,43.623517,-79.479288,2024-01-30,https://toronto.listing.ca/30-shore-breeze-dr-912.W7404596.htm#42-oo
C7406306,condo_apartment,77 Shuter St 202,Shuter St,Church-Yonge Corridor,Toronto,830000,2,2,0,43.65480665,-79.375331844,2024-01-30,https://toronto.listing.ca/77-shuter-st-202.C7406306.htm#42-op
W7404378,condo_apartment,160 Flemington Rd 519,Flemington Rd,Yorkdale-Glen Park,Toronto,525000,1,1,0,43.723116,-79.447938,2024-01-30,https://toronto.listing.ca/160-flemington-rd-519.W7404378.htm#42-oq
W7404366,condo_apartment,33 Shore Breeze Dr 1508,Shore Breeze Dr,Mimico,Toronto,659990,1,1,1,43.6239983,-79.479367455,2024-01-30,https://toronto.listing.ca/33-shore-breeze-dr-1508.W7404366.htm#42-or
C7405644,condo_apartment,15 Queens Quay 2508,Queens Quay,Waterfront Communities C8,Toronto,938000,2,2,0,43.641965,-79.373697,2024-01-30,https://toronto.listing.ca/15-queens-quay-2508.C7405644.htm#42-os
C7335796,condo_apartment,33 Harbour Sq 2841,Harbour Sq,Waterfront Communities C1,Toronto,849000,1,1,1,43.6406828,-79.3769999,2024-01-30,https://toronto.listing.ca/33-harbour-sq-2841.C7335796.htm#42-ot
W7404296,condo_apartment,10 Eva Rd 2108,Eva Rd,Etobicoke West Mall,Toronto,829000,2,2,0,43.7147651,-79.2896222,2024-01-30,https://toronto.listing.ca/10-eva-rd-2108.W7404296.htm#42-ou
W7404254,condo_apartment,21 Markbrook Lane 808,Markbrook Lane,Mount Olive-Silverstone-Jamestown,Toronto,591000,2,2,0,43.7586362,-79.5883733,2024-01-30,https://toronto.listing.ca/21-markbrook-lane-808.W7404254.htm#42-ov
W7404030,condo_apartment,59 Annie Craig Dr 1601,Annie Craig Dr,Mimico,Toronto,654900,1,1,1,43.624949,-79.478244,2024-01-30,https://toronto.listing.ca/59-annie-craig-dr-1601.W7404030.htm#42-ow
W7403914,condo_apartment,70 Annie Craig Dr 4702,Annie Craig Dr,Mimico,Toronto,725000,2,1,1,43.624739,-79.478962,2024-01-30,https://toronto.listing.ca/70-annie-craig-dr-4702.W7403914.htm#42-ox
W7403898,condo_apartment,80 Marine Parade Dr 608,Marine Parade Dr,Mimico,Toronto,610000,1,1,0,43.6262431,-79.4772126,2024-01-30,https://toronto.listing.ca/80-marine-parade-dr-608.W7403898.htm#42-oy
W7403806,condo_apartment,330 Dixon Rd 505,Dixon Rd,Kingsview Village-The Westway,Toronto,429900,1,2,0,43.69597315,-79.553055536,2024-01-30,https://toronto.listing.ca/330-dixon-rd-505.W7403806.htm#42-oz
W7403718,condo_apartment,4208 Dundas St 606,Dundas St,Edenbridge-Humber Valley,Toronto,979900,2,2,1,43.66053205,-79.511853794,2024-01-30,https://toronto.listing.ca/4208-dundas-st-606.W7403718.htm#42-p0
W7403624,condo_apartment,10 De Boers Dr 414,De Boers Dr,York University Heights,Toronto,519000,1,1,0,43.751518046636,-79.46463246941921,2024-01-30,https://toronto.listing.ca/10-de-boers-dr-414.W7403624.htm#42-p1
W7403452,condo_apartment,2 Aberfoyle Cres 406,Aberfoyle Cres,Islington-City Centre West,Toronto,928000,2,2,0,43.6462775,-79.521506141,2024-01-30,https://toronto.listing.ca/2-aberfoyle-cres-406.W7403452.htm#42-p2
W7403216,condo_apartment,408 Browns Line 305,Browns Line,Alderwood,Toronto,629900,2,1,1,43.6014782,-79.5453369,2024-01-30,https://toronto.listing.ca/408-browns-line-305.W7403216.htm#42-p3
W7402950,condo_apartment,236 Albion Rd 609,Albion Rd,Elms-Old Rexdale,Toronto,439900,1,2,0,43.7213559,-79.5453778,2024-01-30,https://toronto.listing.ca/236-albion-rd-609.W7402950.htm#42-p4
W7402758,condo_apartment,70 Annie Craig Dr 2002,Annie Craig Dr,Mimico,Toronto,678800,2,1,1,43.624739,-79.478962,2024-01-30,https://toronto.listing.ca/70-annie-craig-dr-2002.W7402758.htm#42-p5
W7402660,condo_apartment,135 Marlee Ave 402,Marlee Ave,Briar Hill-Belgravia,Toronto,684900,2,2,0,43.70204475,-79.440656396,2024-01-30,https://toronto.listing.ca/135-marlee-ave-402.W7402660.htm#42-p6
W7402586,condo_apartment,812 Lansdowne Ave 611,Lansdowne Ave,Dovercourt-Wallace Emerson-Junction,Toronto,499999,1,1,0,43.6652415,-79.4460508,2024-01-30,https://toronto.listing.ca/812-lansdowne-ave-611.W7402586.htm#42-p7
W7402376,condo_apartment,330 Dixon Rd 1902,Dixon Rd,Kingsview Village-The Westway,Toronto,440000,1,2,0,43.69597315,-79.553055536,2024-01-30,https://toronto.listing.ca/330-dixon-rd-1902.W7402376.htm#42-p8
W7402334,condo_apartment,7 Mabelle Ave 3607,Mabelle Ave,Islington-City Centre West,Toronto,725000,2,2,1,43.6462777,-79.525445548,2024-01-30,https://toronto.listing.ca/7-mabelle-ave-3607.W7402334.htm#42-p9
W7401962,condo_apartment,625 The West Mall 205,The West Mall,Eringate-Centennial-West Deane,Toronto,699500,2,3,1,43.6556486,-79.5714146,2024-01-30,https://toronto.listing.ca/625-the-west-mall-205.W7401962.htm#42-pa
W7401958,condo_apartment,61 Richview Rd 401,Richview Rd,Humber Heights,Toronto,649000,2,2,0,43.6840605,-79.516715967,2024-01-30,https://toronto.listing.ca/61-richview-rd-401.W7401958.htm#42-pb
W7401826,condo_apartment,716 The West Mall 309,The West Mall,Eringate-Centennial-West Deane,Toronto,685000,2,2,1,43.6560415,-79.5711246,2024-01-30,https://toronto.listing.ca/716-the-west-mall-309.W7401826.htm#42-pc
E7404326,condo_apartment,60 Town Centre Crt Uph06,Town Centre Crt,Bendale,Toronto,699000,2,2,0,43.7734913,-79.2560944,2024-01-30,https://toronto.listing.ca/60-town-centre-crt-uph06.E7404326.htm#42-pd
E7402780,condo_apartment,1316 Kingston Rd 406,Kingston Rd,Birchcliffe-Cliffside,Toronto,929900,2,2,1,43.6849538,-79.2752683,2024-01-30,https://toronto.listing.ca/1316-kingston-rd-406.E7402780.htm#42-pe
E7402736,condo_apartment,1346 Danforth Rd 204,Danforth Rd,Eglinton East,Toronto,635900,2,2,1,43.74359933333333,-79.245047,2024-01-30,https://toronto.listing.ca/1346-danforth-rd-204.E7402736.htm#42-pf
E7402484,condo_apartment,10 Guildwood Pkwy 220A,Guildwood Pkwy,Guildwood,Toronto,700000,2,2,0,43.7490467,-79.2045926,2024-01-30,https://toronto.listing.ca/10-guildwood-pkwy-220a.E7402484.htm#42-pg
E7402442,condo_apartment,1190 Dundas St 430,Dundas St,South Riverdale,Toronto,869000,2,2,1,43.665267,-79.341034,2024-01-30,https://toronto.listing.ca/1190-dundas-st-430.E7402442.htm#42-ph
E7402286,condo_apartment,665 Queen St 219,Queen St,South Riverdale,Toronto,675000,1,1,0,43.658361,-79.351159,2024-01-30,https://toronto.listing.ca/665-queen-st-219.E7402286.htm#42-pi
E7401950,condo_apartment,855 Kennedy Rd 803,Kennedy Rd,Ionview,Toronto,499900,1,2,1,43.737598,-79.270049,2024-01-30,https://toronto.listing.ca/855-kennedy-rd-803.E7401950.htm#42-pj
C7404324,condo_apartment,550 Queens Quay 823,Queens Quay,Waterfront Communities C1,Toronto,668000,1,1,0,43.6369815,-79.3964645,2024-01-30,https://toronto.listing.ca/550-queens-quay-823.C7404324.htm#42-pk
C7404322,condo_apartment,45 Charles St 505,Charles St,Church-Yonge Corridor,Toronto,599900,1,1,0,43.668964,-79.384105,2024-01-30,https://toronto.listing.ca/45-charles-st-505.C7404322.htm#42-pl
C7404310,condo_apartment,725 Donmills Rd 2506,Donmills Rd,Flemingdon Park,Toronto,539000,1,2,0,,,2024-01-30,https://toronto.listing.ca/725-donmills-rd-2506.C7404310.htm#42-pm
C7404244,condo_apartment,5799 Yonge St S415,Yonge St,Newtonbrook East,Toronto,650000,1,1,0,43.7853,-79.416285,2024-01-30,https://toronto.listing.ca/5799-yonge-st-s415.C7404244.htm#42-pn
C7404028,condo_apartment,435 Richmond St 711,Richmond St,Waterfront Communities C1,Toronto,820000,2,2,0,43.6539161,-79.36634635,2024-01-30,https://toronto.listing.ca/435-richmond-st-711.C7404028.htm#42-po
C7403904,condo_apartment,585 Bloor St 226,Bloor St,North St. James Town,Toronto,1455000,3,2,0,43.6647119,-79.412555,2024-01-30,https://toronto.listing.ca/585-bloor-st-226.C7403904.htm#42-pp
C7403880,condo_apartment,8 Cumberland St 2408,Cumberland St,Annex,Toronto,1200000,2,2,0,43.671126,-79.3875666,2024-01-30,https://toronto.listing.ca/8-cumberland-st-2408.C7403880.htm#42-pq
C7403856,condo_apartment,111 St Clair Ave 817,St Clair Ave,Yonge-St. Clair,Toronto,899000,2,1,0,43.6867979,-79.3990715,2024-01-30,https://toronto.listing.ca/111-st-clair-ave-817.C7403856.htm#42-pr
C7403822,condo_apartment,161 Roehampton Ave 4501,Roehampton Ave,Mount Pleasant West,Toronto,1098000,2,2,1,43.70882072972973,-79.3940448918919,2024-01-30,https://toronto.listing.ca/161-roehampton-ave-4501.C7403822.htm#42-ps
C7403766,condo_apartment,150 Neptune Dr 405,Neptune Dr,Englemount-Lawrence,Toronto,599900,2,3,1,43.7297694,-79.441903995,2024-01-30,https://toronto.listing.ca/150-neptune-dr-405.C7403766.htm#42-pt
C7403742,condo_apartment,270 Dufferin St 308,Dufferin St,Niagara,Toronto,799000,2,2,0,43.63859835384615,-79.42740860769231,2024-01-30,https://toronto.listing.ca/270-dufferin-st-308.C7403742.htm#42-pu
C7403714,condo_apartment,33 Bay St 4513,Bay St,Waterfront Communities C1,Toronto,669000,1,1,1,43.6423634,-79.3773187,2024-01-30,https://toronto.listing.ca/33-bay-st-4513.C7403714.htm#42-pv
C7403542,condo_apartment,210 Simcoe St 2309,Simcoe St,Kensington-Chinatown,Toronto,639000,1,1,0,43.652504,-79.388429,2024-01-30,https://toronto.listing.ca/210-simcoe-st-2309.C7403542.htm#42-pw
C7403516,condo_apartment,260 Seneca Hill Dr 912,Seneca Hill Dr,Don Valley Village,Toronto,649000,1,2,0,43.7901485,-79.357271357,2024-01-30,https://toronto.listing.ca/260-seneca-hill-dr-912.C7403516.htm#42-px
C7403512,condo_apartment,42 Camden St 203,Camden St,Waterfront Communities C1,Toronto,1450000,2,2,0,43.6471944,-79.397849052,2024-01-30,https://toronto.listing.ca/42-camden-st-203.C7403512.htm#42-py
C7403500,condo_apartment,188 Fairview Mall Dr 220,Fairview Mall Dr,Don Valley Village,Toronto,638000,2,1,1,43.780718,-79.341435,2024-01-30,https://toronto.listing.ca/188-fairview-mall-dr-220.C7403500.htm#42-pz
C7403492,condo_apartment,8 Mercer St 501,Mercer St,Waterfront Communities C1,Toronto,616000,1,1,1,43.6459848,-79.3897372,2024-01-30,https://toronto.listing.ca/8-mercer-st-501.C7403492.htm#42-q0
C7403380,condo_apartment,55 Harbour Sq Ph13,Harbour Sq,Waterfront Communities C1,Toronto,2750000,3,3,0,43.6400646,-79.3785004,2024-01-30,https://toronto.listing.ca/55-harbour-sq-ph13.C7403380.htm#42-q1
C7403362,condo_apartment,51 East Liberty St 402,East Liberty St,Niagara,Toronto,629900,1,1,0,43.6389317,-79.4121228,2024-01-30,https://toronto.listing.ca/51-east-liberty-st-402.C7403362.htm#42-q2
C7403348,condo_apartment,25 Adra Grado Way 705,Adra Grado Way,Bayview Village,Toronto,750000,2,1,1,43.776261,-79.366164,2024-01-30,https://toronto.listing.ca/25-adra-grado-way-705.C7403348.htm#42-q3
C7403310,condo_apartment,85 Bloor St 1213,Bloor St,Church-Yonge Corridor,Toronto,624900,1,1,1,43.67038285,-79.384433742,2024-01-30,https://toronto.listing.ca/85-bloor-st-1213.C7403310.htm#42-q4
